시도,시군구,행정구역명,행정동,법정동,행정구역분류(통계청),행정동코드(10자리),법정동코드(10자리)
충청남도,서산시,운산면,운산면,팔중리,3405037,4421038000,4421038027
충청남도,서산시,운산면,운산면,고산리,3405037,4421038000,4421038028
충청남도,서산시,운산면,운산면,수평리,3405037,4421038000,4421038029
충청남도,서산시,운산면,운산면,수당리,3405037,4421038000,4421038030
충청남도,서산시,운산면,운산면,안호리,3405037,4421038000,4421038031
충청남도,서산시,운산면,운산면,용장리,3405037,4421038000,4421038032
충청남도,서산시,운산면,운산면,갈산리,3405037,4421038000,4421038033
충청남도,서산시,운산면,운산면,여미리,3405037,4421038000,4421038034
충청남도,서산시,운산면,운산면,가좌리,3405037,4421038000,4421038035
충청남도,서산시,운산면,운산면,소중리,3405037,4421038000,4421038036
충청남도,서산시,운산면,운산면,상성리,3405037,4421038000,4421038037
충청남도,서산시,운산면,운산면,원벌리,3405037,4421038000,4421038038
충청남도,서산시,운산면,운산면,거성리,3405037,4421038000,4421038039
충청남도,서산시,해미면,해미면,해미면,3405038,4421039000,4421039000
충청남도,서산시,해미면,해미면,읍내리,3405038,4421039000,4421039021
충청남도,서산시,해미면,해미면,휴암리,3405038,4421039000,4421039022
충청남도,서산시,해미면,해미면,대곡리,3405038,4421039000,4421039023
충청남도,서산시,해미면,해미면,산수리,3405038,4421039000,4421039024
충청남도,서산시,해미면,해미면,황락리,3405038,4421039000,4421039025
충청남도,서산시,해미면,해미면,오학리,3405038,4421039000,4421039026
충청남도,서산시,해미면,해미면,삼송리,3405038,4421039000,4421039027
충청남도,서산시,해미면,해미면,관유리,3405038,4421039000,4421039028
충청남도,서산시,해미면,해미면,홍천리,3405038,4421039000,4421039029
충청남도,서산시,해미면,해미면,동암리,3405038,4421039000,4421039030
충청남도,서산시,해미면,해미면,반양리,3405038,4421039000,4421039031
충청남도,서산시,해미면,해미면,웅소성리,3405038,4421039000,4421039032
충청남도,서산시,해미면,해미면,귀밀리,3405038,4421039000,4421039033
충청남도,서산시,해미면,해미면,억대리,3405038,4421039000,4421039034
충청남도,서산시,해미면,해미면,전천리,3405038,4421039000,4421039035
충청남도,서산시,해미면,해미면,응평리,3405038,4421039000,4421039036
충청남도,서산시,해미면,해미면,양림리,3405038,4421039000,4421039037
충청남도,서산시,해미면,해미면,기지리,3405038,4421039000,4421039038
충청남도,서산시,해미면,해미면,언암리,3405038,4421039000,4421039039
충청남도,서산시,해미면,해미면,석포리,3405038,4421039000,4421039040
충청남도,서산시,해미면,해미면,저성리,3405038,4421039000,4421039041
충청남도,서산시,해미면,해미면,조산리,3405038,4421039000,4421039042
충청남도,서산시,고북면,고북면,고북면,3405039,4421040000,4421040000
충청남도,서산시,고북면,고북면,가구리,3405039,4421040000,4421040021
충청남도,서산시,고북면,고북면,신송리,3405039,4421040000,4421040022
충청남도,서산시,고북면,고북면,장요리,3405039,4421040000,4421040023
충청남도,서산시,고북면,고북면,초록리,3405039,4421040000,4421040024
충청남도,서산시,고북면,고북면,용암리,3405039,4421040000,4421040025
충청남도,서산시,고북면,고북면,신상리,3405039,4421040000,4421040026
충청남도,서산시,고북면,고북면,신정리,3405039,4421040000,4421040027
충청남도,서산시,고북면,고북면,남정리,3405039,4421040000,4421040028
충청남도,서산시,고북면,고북면,기포리,3405039,4421040000,4421040029
충청남도,서산시,고북면,고북면,양천리,3405039,4421040000,4421040030
충청남도,서산시,고북면,고북면,정자리,3405039,4421040000,4421040031
충청남도,서산시,고북면,고북면,봉생리,3405039,4421040000,4421040032
충청남도,서산시,고북면,고북면,사기리,3405039,4421040000,4421040033
충청남도,서산시,부춘동,부춘동,읍내동,3405051,4421051000,4421010100
충청남도,서산시,부춘동,부춘동,갈산동,3405051,4421051000,4421010300
충청남도,서산시,동문1동,동문1동,동문동,3405052,4421052500,4421010200
충청남도,서산시,동문1동,동문1동,온석동,3405052,4421052500,4421010400
충청남도,서산시,동문1동,동문1동,잠홍동,3405052,4421052500,4421010500
충청남도,서산시,동문2동,동문2동,동문동,3405053,4421053500,4421010200
충청남도,서산시,수석동,수석동,수석동,3405054,4421054000,4421010600
충청남도,서산시,수석동,수석동,석림동,3405054,4421054000,4421010700
충청남도,서산시,석남동,석남동,석남동,3405055,4421055000,4421010800
충청남도,서산시,석남동,석남동,예천동,3405055,4421055000,4421010900
충청남도,서산시,석남동,석남동,죽성동,3405055,4421055000,4421011000
충청남도,서산시,석남동,석남동,양대동,3405055,4421055000,4421011100
충청남도,서산시,석남동,석남동,오남동,3405055,4421055000,4421011200
충청남도,서산시,석남동,석남동,장동,3405055,4421055000,4421011300
충청남도,서산시,석남동,석남동,덕지천동,3405055,4421055000,4421011400
충청남도,논산시,강경읍,강경읍,강경읍,3406011,4423025000,4423025000
충청남도,논산시,강경읍,강경읍,남교리,3406011,4423025000,4423025021
충청남도,논산시,강경읍,강경읍,동흥리,3406011,4423025000,4423025022
충청남도,논산시,강경읍,강경읍,북옥리,3406011,4423025000,4423025023
충청남도,논산시,강경읍,강경읍,서창리,3406011,4423025000,4423025024
충청남도,논산시,강경읍,강경읍,홍교리,3406011,4423025000,4423025025
충청남도,논산시,강경읍,강경읍,중앙리,3406011,4423025000,4423025026
충청남도,논산시,강경읍,강경읍,염천리,3406011,4423025000,4423025027
충청남도,논산시,강경읍,강경읍,태평리,3406011,4423025000,4423025028
충청남도,논산시,강경읍,강경읍,대흥리,3406011,4423025000,4423025029
충청남도,논산시,강경읍,강경읍,황산리,3406011,4423025000,4423025030
충청남도,논산시,강경읍,강경읍,채산리,3406011,4423025000,4423025031
충청남도,논산시,강경읍,강경읍,산양리,3406011,4423025000,4423025032
충청남도,논산시,강경읍,강경읍,채운리,3406011,4423025000,4423025033
충청남도,논산시,연무읍,연무읍,연무읍,3406012,4423025300,4423025300
충청남도,논산시,연무읍,연무읍,마산리,3406012,4423025300,4423025321
충청남도,논산시,연무읍,연무읍,죽평리,3406012,4423025300,4423025322
충청남도,논산시,연무읍,연무읍,금곡리,3406012,4423025300,4423025323
충청남도,논산시,연무읍,연무읍,동산리,3406012,4423025300,4423025324
충청남도,논산시,연무읍,연무읍,죽본리,3406012,4423025300,4423025325
충청남도,논산시,연무읍,연무읍,소룡리,3406012,4423025300,4423025326
충청남도,논산시,연무읍,연무읍,양지리,3406012,4423025300,4423025327
충청남도,논산시,연무읍,연무읍,마전리,3406012,4423025300,4423025328
충청남도,논산시,연무읍,연무읍,고내리,3406012,4423025300,4423025329
충청남도,논산시,연무읍,연무읍,황화정리,3406012,4423025300,4423025330
충청남도,논산시,연무읍,연무읍,안심리,3406012,4423025300,4423025331
충청남도,논산시,연무읍,연무읍,신화리,3406012,4423025300,4423025332
충청남도,논산시,연무읍,연무읍,봉동리,3406012,4423025300,4423025333
충청남도,논산시,성동면,성동면,성동면,3406031,4423031000,4423031000
충청남도,논산시,성동면,성동면,삼산리,3406031,4423031000,4423031021
충청남도,논산시,성동면,성동면,월성리,3406031,4423031000,4423031022
충청남도,논산시,성동면,성동면,병촌리,3406031,4423031000,4423031023
충청남도,논산시,성동면,성동면,개척리,3406031,4423031000,4423031024
충청남도,논산시,성동면,성동면,우곤리,3406031,4423031000,4423031025
충청남도,논산시,성동면,성동면,원남리,3406031,4423031000,4423031026
충청남도,논산시,성동면,성동면,원북리,3406031,4423031000,4423031027
충청남도,논산시,성동면,성동면,정지리,3406031,4423031000,4423031028
충청남도,논산시,성동면,성동면,원봉리,3406031,4423031000,4423031029
충청남도,논산시,성동면,성동면,화정리,3406031,4423031000,4423031030
충청남도,논산시,성동면,성동면,삼호리,3406031,4423031000,4423031031
충청남도,논산시,광석면,광석면,광석면,3406032,4423032000,4423032000
충청남도,논산시,광석면,광석면,신당리,3406032,4423032000,4423032021
충청남도,논산시,광석면,광석면,중리,3406032,4423032000,4423032022
충청남도,논산시,광석면,광석면,득윤리,3406032,4423032000,4423032023
충청남도,논산시,광석면,광석면,갈산리,3406032,4423032000,4423032024
충청남도,논산시,광석면,광석면,광리,3406032,4423032000,4423032025
충청남도,논산시,광석면,광석면,이사리,3406032,4423032000,4423032026
충청남도,논산시,광석면,광석면,산동리,3406032,4423032000,4423032027
충청남도,논산시,광석면,광석면,천동리,3406032,4423032000,4423032028
충청남도,논산시,광석면,광석면,왕전리,3406032,4423032000,4423032029
충청남도,논산시,광석면,광석면,항월리,3406032,4423032000,4423032030
충청남도,논산시,광석면,광석면,사월리,3406032,4423032000,4423032031
충청남도,논산시,광석면,광석면,율리,3406032,4423032000,4423032032
충청남도,논산시,광석면,광석면,오강리,3406032,4423032000,4423032033
충청남도,논산시,노성면,노성면,노성면,3406033,4423033000,4423033000
충청남도,논산시,노성면,노성면,읍내리,3406033,4423033000,4423033021
충청남도,논산시,노성면,노성면,두사리,3406033,4423033000,4423033022
충청남도,논산시,노성면,노성면,송당리,3406033,4423033000,4423033023
충청남도,논산시,노성면,노성면,교촌리,3406033,4423033000,4423033024
충청남도,논산시,노성면,노성면,하도리,3406033,4423033000,4423033025
충청남도,논산시,노성면,노성면,죽림리,3406033,4423033000,4423033026
충청남도,논산시,노성면,노성면,병사리,3406033,4423033000,4423033027
충청남도,논산시,노성면,노성면,가곡리,3406033,4423033000,4423033028
충청남도,논산시,노성면,노성면,장구리,3406033,4423033000,4423033029
충청남도,논산시,노성면,노성면,효죽리,3406033,4423033000,4423033030
충청남도,논산시,노성면,노성면,호암리,3406033,4423033000,4423033031
충청남도,논산시,노성면,노성면,노티리,3406033,4423033000,4423033032
충청남도,논산시,노성면,노성면,구암리,3406033,4423033000,4423033033
충청남도,논산시,노성면,노성면,화곡리,3406033,4423033000,4423033034
충청남도,논산시,상월면,상월면,상월면,3406034,4423034000,4423034000
충청남도,논산시,상월면,상월면,신충리,3406034,4423034000,4423034021
충청남도,논산시,상월면,상월면,산성리,3406034,4423034000,4423034022
충청남도,논산시,상월면,상월면,월오리,3406034,4423034000,4423034023
충청남도,논산시,상월면,상월면,지경리,3406034,4423034000,4423034024
충청남도,논산시,상월면,상월면,석종리,3406034,4423034000,4423034025
충청남도,논산시,상월면,상월면,상도리,3406034,4423034000,4423034026
충청남도,논산시,상월면,상월면,대명리,3406034,4423034000,4423034027
충청남도,논산시,상월면,상월면,대우리,3406034,4423034000,4423034028
충청남도,논산시,상월면,상월면,대촌리,3406034,4423034000,4423034029
충청남도,논산시,상월면,상월면,학당리,3406034,4423034000,4423034030
충청남도,논산시,상월면,상월면,주곡리,3406034,4423034000,4423034031
충청남도,논산시,상월면,상월면,한천리,3406034,4423034000,4423034032
충청남도,논산시,상월면,상월면,숙진리,3406034,4423034000,4423034033
충청남도,논산시,부적면,부적면,부적면,3406035,4423035000,4423035000
충청남도,논산시,부적면,부적면,마구평리,3406035,4423035000,4423035021
충청남도,논산시,부적면,부적면,덕평리,3406035,4423035000,4423035022
충청남도,논산시,부적면,부적면,부황리,3406035,4423035000,4423035023
충청남도,논산시,부적면,부적면,외성리,3406035,4423035000,4423035024
충청남도,논산시,부적면,부적면,감곡리,3406035,4423035000,4423035025
충청남도,논산시,부적면,부적면,충곡리,3406035,4423035000,4423035026
충청남도,논산시,부적면,부적면,신풍리,3406035,4423035000,4423035027
충청남도,논산시,부적면,부적면,안천리,3406035,4423035000,4423035028
충청남도,논산시,부적면,부적면,탑정리,3406035,4423035000,4423035029
충청남도,논산시,부적면,부적면,신교리,3406035,4423035000,4423035030
충청남도,논산시,부적면,부적면,반송리,3406035,4423035000,4423035031
충청남도,논산시,부적면,부적면,아호리,3406035,4423035000,4423035032
충청남도,논산시,부적면,부적면,부인리,3406035,4423035000,4423035033
충청남도,논산시,부적면,부적면,왕덕리,3406035,4423035000,4423035034
충청남도,논산시,연산면,연산면,연산면,3406036,4423036000,4423036000
충청남도,논산시,연산면,연산면,연산리,3406036,4423036000,4423036021
충청남도,논산시,연산면,연산면,화악리,3406036,4423036000,4423036022
충청남도,논산시,연산면,연산면,천호리,3406036,4423036000,4423036023
충청남도,논산시,연산면,연산면,송정리,3406036,4423036000,4423036024
충청남도,논산시,연산면,연산면,신암리,3406036,4423036000,4423036025
충청남도,논산시,연산면,연산면,청동리,3406036,4423036000,4423036026
충청남도,논산시,연산면,연산면,고정리,3406036,4423036000,4423036027
충청남도,논산시,연산면,연산면,한전리,3406036,4423036000,4423036028
충청남도,논산시,연산면,연산면,임리,3406036,4423036000,4423036029
충청남도,논산시,연산면,연산면,관동리,3406036,4423036000,4423036030
충청남도,논산시,연산면,연산면,고양리,3406036,4423036000,4423036031
충청남도,논산시,연산면,연산면,표정리,3406036,4423036000,4423036032
충청남도,논산시,연산면,연산면,덕암리,3406036,4423036000,4423036033
충청남도,논산시,연산면,연산면,장전리,3406036,4423036000,4423036034
충청남도,논산시,연산면,연산면,백석리,3406036,4423036000,4423036035
충청남도,논산시,연산면,연산면,어은리,3406036,4423036000,4423036036
충청남도,논산시,연산면,연산면,사포리,3406036,4423036000,4423036037
충청남도,논산시,연산면,연산면,송산리,3406036,4423036000,4423036038
충청남도,논산시,연산면,연산면,오산리,3406036,4423036000,4423036039
충청남도,논산시,연산면,연산면,신양리,3406036,4423036000,4423036040
충청남도,논산시,벌곡면,벌곡면,벌곡면,3406037,4423038000,4423038000
충청남도,논산시,벌곡면,벌곡면,한삼천리,3406037,4423038000,4423038021
충청남도,논산시,벌곡면,벌곡면,덕목리,3406037,4423038000,4423038022
충청남도,논산시,벌곡면,벌곡면,사정리,3406037,4423038000,4423038023
충청남도,논산시,벌곡면,벌곡면,대덕리,3406037,4423038000,4423038024
충청남도,논산시,벌곡면,벌곡면,검천리,3406037,4423038000,4423038025
충청남도,논산시,벌곡면,벌곡면,덕곡리,3406037,4423038000,4423038026
충청남도,논산시,벌곡면,벌곡면,수락리,3406037,4423038000,4423038027
충청남도,논산시,벌곡면,벌곡면,도산리,3406037,4423038000,4423038028
충청남도,논산시,벌곡면,벌곡면,만목리,3406037,4423038000,4423038029
충청남도,논산시,벌곡면,벌곡면,어곡리,3406037,4423038000,4423038030
충청남도,논산시,벌곡면,벌곡면,조동리,3406037,4423038000,4423038031
충청남도,논산시,벌곡면,벌곡면,조령리,3406037,4423038000,4423038032
충청남도,논산시,벌곡면,벌곡면,신양리,3406037,4423038000,4423038033
충청남도,논산시,벌곡면,벌곡면,양산리,3406037,4423038000,4423038034
충청남도,논산시,양촌면,양촌면,양촌면,3406038,4423039000,4423039000
충청남도,논산시,양촌면,양촌면,인천리,3406038,4423039000,4423039021
충청남도,논산시,양촌면,양촌면,도평리,3406038,4423039000,4423039022
충청남도,논산시,양촌면,양촌면,임화리,3406038,4423039000,4423039023
충청남도,논산시,양촌면,양촌면,양촌리,3406038,4423039000,4423039024
충청남도,논산시,양촌면,양촌면,신기리,3406038,4423039000,4423039025
충청남도,논산시,양촌면,양촌면,오산리,3406038,4423039000,4423039026
충청남도,논산시,양촌면,양촌면,채광리,3406038,4423039000,4423039027
충청남도,논산시,양촌면,양촌면,남산리,3406038,4423039000,4423039028
충청남도,논산시,양촌면,양촌면,반암리,3406038,4423039000,4423039029
충청남도,논산시,양촌면,양촌면,산직리,3406038,4423039000,4423039030
충청남도,논산시,양촌면,양촌면,모촌리,3406038,4423039000,4423039031
충청남도,논산시,양촌면,양촌면,신흥리,3406038,4423039000,4423039032
충청남도,논산시,양촌면,양촌면,거사리,3406038,4423039000,4423039033
충청남도,논산시,양촌면,양촌면,반곡리,3406038,4423039000,4423039034
충청남도,논산시,양촌면,양촌면,명암리,3406038,4423039000,4423039035
충청남도,논산시,양촌면,양촌면,석서리,3406038,4423039000,4423039036
충청남도,논산시,양촌면,양촌면,중산리,3406038,4423039000,4423039037
충청남도,논산시,가야곡면,가야곡면,가야곡면,3406039,4423040000,4423040000
충청남도,논산시,가야곡면,가야곡면,육곡리,3406039,4423040000,4423040021
충청남도,논산시,가야곡면,가야곡면,강청리,3406039,4423040000,4423040022
충청남도,논산시,가야곡면,가야곡면,목곡리,3406039,4423040000,4423040023
충청남도,논산시,가야곡면,가야곡면,함적리,3406039,4423040000,4423040024
충청남도,논산시,가야곡면,가야곡면,산노리,3406039,4423040000,4423040025
충청남도,논산시,가야곡면,가야곡면,병암리,3406039,4423040000,4423040026
충청남도,논산시,가야곡면,가야곡면,조정리,3406039,4423040000,4423040027
충청남도,논산시,가야곡면,가야곡면,등리,3406039,4423040000,4423040028
충청남도,논산시,가야곡면,가야곡면,종연리,3406039,4423040000,4423040029
충청남도,논산시,가야곡면,가야곡면,두월리,3406039,4423040000,4423040030
충청남도,논산시,가야곡면,가야곡면,야촌리,3406039,4423040000,4423040031
충청남도,논산시,가야곡면,가야곡면,왕암리,3406039,4423040000,4423040032
충청남도,논산시,가야곡면,가야곡면,삼전리,3406039,4423040000,4423040033
충청남도,논산시,가야곡면,가야곡면,양촌리,3406039,4423040000,4423040034
충청남도,논산시,은진면,은진면,은진면,3406040,4423041000,4423041000
충청남도,논산시,은진면,은진면,연서리,3406040,4423041000,4423041021
충청남도,논산시,은진면,은진면,방축리,3406040,4423041000,4423041022
충청남도,논산시,은진면,은진면,토양리,3406040,4423041000,4423041023
충청남도,논산시,은진면,은진면,시묘리,3406040,4423041000,4423041024
충청남도,논산시,은진면,은진면,용산리,3406040,4423041000,4423041025
충청남도,논산시,은진면,은진면,교촌리,3406040,4423041000,4423041026
충청남도,논산시,은진면,은진면,와야리,3406040,4423041000,4423041027
충청남도,논산시,은진면,은진면,남산리,3406040,4423041000,4423041028
충청남도,논산시,은진면,은진면,성덕리,3406040,4423041000,4423041029
충청남도,논산시,은진면,은진면,성평리,3406040,4423041000,4423041030
충청남도,논산시,채운면,채운면,채운면,3406041,4423042000,4423042000
충청남도,논산시,채운면,채운면,화산리,3406041,4423042000,4423042021
충청남도,논산시,채운면,채운면,용화리,3406041,4423042000,4423042022
충청남도,논산시,채운면,채운면,우기리,3406041,4423042000,4423042023
충청남도,논산시,채운면,채운면,심암리,3406041,4423042000,4423042024
충청남도,논산시,채운면,채운면,화정리,3406041,4423042000,4423042025
충청남도,논산시,채운면,채운면,삼거리,3406041,4423042000,4423042026
충청남도,논산시,채운면,채운면,장화리,3406041,4423042000,4423042027
충청남도,논산시,채운면,채운면,야화리,3406041,4423042000,4423042028
충청남도,논산시,취암동,취암동,화지동,3406051,4423051000,4423010100
충청남도,논산시,취암동,취암동,반월동,3406051,4423051000,4423010200
충청남도,논산시,취암동,취암동,취암동,3406051,4423051000,4423010500
충청남도,논산시,취암동,취암동,지산동,3406051,4423051000,4423010700
충청남도,논산시,취암동,취암동,덕지동,3406051,4423051000,4423010800
충청남도,논산시,취암동,취암동,내동,3406051,4423051000,4423010900
충청남도,논산시,취암동,취암동,관촉동,3406051,4423051000,4423011100
충청남도,논산시,부창동,부창동,대교동,3406052,4423052000,4423010300
충청남도,논산시,부창동,부창동,부창동,3406052,4423052000,4423010400
충청남도,논산시,부창동,부창동,등화동,3406052,4423052000,4423010600
충청남도,논산시,부창동,부창동,강산동,3406052,4423052000,4423011000
충청남도,계룡시,두마면,두마면,두마면,3407031,4425031000,4425031000
충청남도,계룡시,두마면,두마면,두계리,3407031,4425031000,4425031021
충청남도,계룡시,두마면,두마면,왕대리,3407031,4425031000,4425031022
충청남도,계룡시,두마면,두마면,입암리,3407031,4425031000,4425031023
충청남도,계룡시,두마면,두마면,농소리,3407031,4425031000,4425031024
충청남도,계룡시,엄사면,엄사면,엄사면,3407033,4425031500,4425031500
충청남도,계룡시,엄사면,엄사면,엄사리,3407033,4425031500,4425031521
충청남도,계룡시,엄사면,엄사면,유동리,3407033,4425031500,4425031522
충청남도,계룡시,엄사면,엄사면,광석리,3407033,4425031500,4425031523
충청남도,계룡시,엄사면,엄사면,도곡리,3407033,4425031500,4425031524
충청남도,계룡시,엄사면,엄사면,향한리,3407033,4425031500,4425031525
충청남도,계룡시,신도안면,신도안면,신도안면,3407034,4425033000,4425033000
충청남도,계룡시,신도안면,신도안면,남선리,3407034,4425033000,4425033021
충청남도,계룡시,신도안면,신도안면,정장리,3407034,4425033000,4425033022
충청남도,계룡시,신도안면,신도안면,부남리,3407034,4425033000,4425033023
충청남도,계룡시,신도안면,신도안면,석계리,3407034,4425033000,4425033024
충청남도,계룡시,신도안면,신도안면,용동리,3407034,4425033000,4425033025
충청남도,계룡시,금암동,금암동,금암동,3407051,4425051000,4425010100
충청남도,당진시,합덕읍,합덕읍,합덕읍,3408011,4427025000,4427025000
충청남도,당진시,합덕읍,합덕읍,운산리,3408011,4427025000,4427025021
충청남도,당진시,합덕읍,합덕읍,도곡리,3408011,4427025000,4427025022
충청남도,당진시,합덕읍,합덕읍,소소리,3408011,4427025000,4427025023
충청남도,당진시,합덕읍,합덕읍,석우리,3408011,4427025000,4427025024
충청남도,당진시,합덕읍,합덕읍,성동리,3408011,4427025000,4427025025
충청남도,당진시,합덕읍,합덕읍,대합덕리,3408011,4427025000,4427025026
충청남도,당진시,합덕읍,합덕읍,대전리,3408011,4427025000,4427025027
충청남도,당진시,합덕읍,합덕읍,도리,3408011,4427025000,4427025028
충청남도,당진시,합덕읍,합덕읍,신리,3408011,4427025000,4427025029
충청남도,당진시,합덕읍,합덕읍,옥금리,3408011,4427025000,4427025030
충청남도,당진시,합덕읍,합덕읍,합덕리,3408011,4427025000,4427025031
충청남도,당진시,합덕읍,합덕읍,점원리,3408011,4427025000,4427025032
충청남도,당진시,합덕읍,합덕읍,신흥리,3408011,4427025000,4427025033
충청남도,당진시,합덕읍,합덕읍,신석리,3408011,4427025000,4427025034
충청남도,당진시,송악읍,송악읍,송악읍,3408012,4427025300,4427025300
충청남도,당진시,송악읍,송악읍,기지시리,3408012,4427025300,4427025321
충청남도,당진시,송악읍,송악읍,가교리,3408012,4427025300,4427025322
충청남도,당진시,송악읍,송악읍,방계리,3408012,4427025300,4427025323
충청남도,당진시,송악읍,송악읍,본당리,3408012,4427025300,4427025324
충청남도,당진시,송악읍,송악읍,청금리,3408012,4427025300,4427025325
충청남도,당진시,송악읍,송악읍,봉교리,3408012,4427025300,4427025326
충청남도,당진시,송악읍,송악읍,광명리,3408012,4427025300,4427025327
충청남도,당진시,송악읍,송악읍,반촌리,3408012,4427025300,4427025328
충청남도,당진시,송악읍,송악읍,영천리,3408012,4427025300,4427025329
충청남도,당진시,송악읍,송악읍,금곡리,3408012,4427025300,4427025330
충청남도,당진시,송악읍,송악읍,전대리,3408012,4427025300,4427025331
충청남도,당진시,송악읍,송악읍,도원리,3408012,4427025300,4427025332
충청남도,당진시,송악읍,송악읍,복운리,3408012,4427025300,4427025333
충청남도,당진시,송악읍,송악읍,중흥리,3408012,4427025300,4427025334
충청남도,당진시,송악읍,송악읍,오곡리,3408012,4427025300,4427025335
충청남도,당진시,송악읍,송악읍,부곡리,3408012,4427025300,4427025336
충청남도,당진시,송악읍,송악읍,한진리,3408012,4427025300,4427025337
충청남도,당진시,송악읍,송악읍,고대리,3408012,4427025300,4427025338
충청남도,당진시,송악읍,송악읍,월곡리,3408012,4427025300,4427025339
충청남도,당진시,송악읍,송악읍,정곡리,3408012,4427025300,4427025340
충청남도,당진시,송악읍,송악읍,석포리,3408012,4427025300,4427025341
충청남도,당진시,송악읍,송악읍,가학리,3408012,4427025300,4427025342
충청남도,당진시,고대면,고대면,고대면,3408031,4427031000,4427031000
충청남도,당진시,고대면,고대면,용두리,3408031,4427031000,4427031021
충청남도,당진시,고대면,고대면,슬항리,3408031,4427031000,4427031022
충청남도,당진시,고대면,고대면,대촌리,3408031,4427031000,4427031023
충청남도,당진시,고대면,고대면,장항리,3408031,4427031000,4427031024
충청남도,당진시,고대면,고대면,성산리,3408031,4427031000,4427031025
충청남도,당진시,고대면,고대면,당진포리,3408031,4427031000,4427031026
충청남도,당진시,고대면,고대면,옥현리,3408031,4427031000,4427031027
충청남도,당진시,고대면,고대면,항곡리,3408031,4427031000,4427031028
충청남도,당진시,고대면,고대면,진관리,3408031,4427031000,4427031029
충청남도,당진시,석문면,석문면,석문면,3408032,4427032000,4427032000
충청남도,당진시,석문면,석문면,통정리,3408032,4427032000,4427032021
충청남도,당진시,석문면,석문면,삼화리,3408032,4427032000,4427032022
충청남도,당진시,석문면,석문면,삼봉리,3408032,4427032000,4427032023
충청남도,당진시,석문면,석문면,장고항리,3408032,4427032000,4427032024
충청남도,당진시,석문면,석문면,교로리,3408032,4427032000,4427032025
충청남도,당진시,석문면,석문면,난지도리,3408032,4427032000,4427032026
충청남도,당진시,석문면,석문면,초락도리,3408032,4427032000,4427032027
충청남도,당진시,대호지면,대호지면,대호지면,3408033,4427033000,4427033000
충청남도,당진시,대호지면,대호지면,조금리,3408033,4427033000,4427033021
충청남도,당진시,대호지면,대호지면,사성리,3408033,4427033000,4427033022
충청남도,당진시,대호지면,대호지면,적서리,3408033,4427033000,4427033023
충청남도,당진시,대호지면,대호지면,도이리,3408033,4427033000,4427033024
충청남도,당진시,대호지면,대호지면,두산리,3408033,4427033000,4427033025
충청남도,당진시,대호지면,대호지면,장정리,3408033,4427033000,4427033026
충청남도,당진시,대호지면,대호지면,마중리,3408033,4427033000,4427033027
충청남도,당진시,대호지면,대호지면,송전리,3408033,4427033000,4427033028
충청남도,당진시,대호지면,대호지면,출포리,3408033,4427033000,4427033029
충청남도,당진시,정미면,정미면,정미면,3408034,4427034000,4427034000
충청남도,당진시,정미면,정미면,천의리,3408034,4427034000,4427034021
충청남도,당진시,정미면,정미면,승산리,3408034,4427034000,4427034022
충청남도,당진시,정미면,정미면,대조리,3408034,4427034000,4427034023
충청남도,당진시,정미면,정미면,도산리,3408034,4427034000,4427034024
충청남도,당진시,정미면,정미면,매방리,3408034,4427034000,4427034025
충청남도,당진시,정미면,정미면,우산리,3408034,4427034000,4427034026
충청남도,당진시,정미면,정미면,하성리,3408034,4427034000,4427034027
충청남도,당진시,정미면,정미면,산성리,3408034,4427034000,4427034028
충청남도,당진시,정미면,정미면,덕삼리,3408034,4427034000,4427034029
충청남도,당진시,정미면,정미면,봉성리,3408034,4427034000,4427034030
충청남도,당진시,정미면,정미면,수당리,3408034,4427034000,4427034031
충청남도,당진시,정미면,정미면,사관리,3408034,4427034000,4427034032
충청남도,당진시,정미면,정미면,대운산리,3408034,4427034000,4427034033
충청남도,당진시,정미면,정미면,덕마리,3408034,4427034000,4427034034
충청남도,당진시,정미면,정미면,신시리,3408034,4427034000,4427034035
충청남도,당진시,정미면,정미면,모평리,3408034,4427034000,4427034036
충청남도,당진시,정미면,정미면,봉생리,3408034,4427034000,4427034037
충청남도,당진시,면천면,면천면,면천면,3408035,4427035000,4427035000
충청남도,당진시,면천면,면천면,성상리,3408035,4427035000,4427035021
충청남도,당진시,면천면,면천면,성하리,3408035,4427035000,4427035022
충청남도,당진시,면천면,면천면,원동리,3408035,4427035000,4427035023
충청남도,당진시,면천면,면천면,문봉리,3408035,4427035000,4427035024
충청남도,당진시,면천면,면천면,자개리,3408035,4427035000,4427035025
충청남도,당진시,면천면,면천면,율사리,3408035,4427035000,4427035026
충청남도,당진시,면천면,면천면,대치리,3408035,4427035000,4427035027
충청남도,당진시,면천면,면천면,삼웅리,3408035,4427035000,4427035028
충청남도,당진시,면천면,면천면,송학리,3408035,4427035000,4427035029
충청남도,당진시,면천면,면천면,죽동리,3408035,4427035000,4427035030
충청남도,당진시,면천면,면천면,사기소리,3408035,4427035000,4427035031
충청남도,당진시,순성면,순성면,순성면,3408036,4427036000,4427036000
충청남도,당진시,순성면,순성면,봉소리,3408036,4427036000,4427036021
충청남도,당진시,순성면,순성면,백석리,3408036,4427036000,4427036022
충청남도,당진시,순성면,순성면,양유리,3408036,4427036000,4427036023
충청남도,당진시,순성면,순성면,나산리,3408036,4427036000,4427036024
충청남도,당진시,순성면,순성면,광천리,3408036,4427036000,4427036025
